id,name,created,creator,is_archived,is_general,members,pins,topic,purpose
C03N4FDE0TT,2024marketers,1656548158,U022KBVTJCT,False,False,"['U03L4GSNM7Z', 'U03L4GUGBF1', 'U03L57R4HN3', 'U03LCGM9XML', 'U03LCGQ9L6S', 'U03LG78FBEZ', 'U03LG7DNSUV', 'U03LK3AD1V1', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LMGSGBQC', 'U03LMGXA3FW', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFU5SM', 'U03LXQLBGCR', 'U03M8T87HDE', 'U03P8MY0DR7', 'U03PKR5DAQY', 'U03QG4K7LUE', 'U03SRBYBAET', 'U03TVL5E0M6']","[{'id': '1658330711.649409', 'type': 'C', 'created': 1658330938, 'user': 'U0238V5LB40', 'owner': 'U0238V5LB40'}, {'id': '1665026738.629699', 'type': 'C', 'created': 1665422499, 'user': 'U03LXQLBGCR', 'owner': 'U022RA8TEE8'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C03P2C2317G,volleyball,1657659974,U03LXQE14NM,False,False,"['U03L4GN325D', 'U03L4GQK4KZ', 'U03LCGSATRU', 'U03LG75NYSZ', 'U03LG779KGD', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LK52CR7U', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK56AUHG', 'U03LMGX6W1J', 'U03LXQCEVKK', 'U03LXQE14NM', 'U03LXQLBGCR', 'U03M8T87HDE', 'U03TVL5L37A', 'U05A7HF1DJB', 'U05AK5J04P7', 'U05B0NFJ1S5', 'U05B0NHD3LZ', 'U05BBQG6MKJ', 'U05DD0R2J6R', 'U05MZL07Q78']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'This channel is to network and get to know your peers in the MBA program, and to (volley)ball out!', 'creator': 'U03LXQE14NM', 'last_set': 1657660440}"
C03UB90J2CU,marketingrecruiting,1660851717,U0238V5LB40,False,False,"['U023GGYV37G', 'U03L4GUGBF1', 'U03L57R4HN3', 'U03LCGM9XML', 'U03LCGQ9L6S', 'U03LG763EKF', 'U03LG78FBEZ', 'U03LK39LQ2F', 'U03LK3AD1V1', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFU5SM', 'U03LXQLBGCR', 'U03M8T6EJ8G', 'U03P8MY0DR7', 'U03PKR5DAQY', 'U03SRBYBAET', 'U03TVL5E0M6', 'U05A7HC8FF1', 'U05A7HCQPDM', 'U05A7HEQV71', 'U05A7HF1DJB', 'U05AFDRH8AJ', 'U05AFDTJEUW', 'U05AMVD19GT', 'U05AN02C0E7', 'U05AN3R7398', 'U05AQGJMMT6', 'U05BBQD8SKS', 'U05BBQEGSL8', 'U05H6DGRMRQ', 'U05HK2S6TLZ', 'U05MZL0DLVC']","[{'id': '1660854360.325139', 'type': 'C', 'created': 1660854367, 'user': 'U0238V5LB40', 'owner': 'U0238V5LB40'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Use this channel to share information about full-time and internship postings that you find :slightly_smiling_face:', 'creator': 'U0238V5LB40', 'last_set': 1660854420}"
C03V4596YQ0,international2024,1660939726,U03LCGSATRU,False,False,"['U022KBV79MH', 'U03L4GP8ZMM', 'U03L4GQK4KZ', 'U03LCGQCM2S', 'U03LCGSATRU', 'U03LG779KGD', 'U03LK39EPB5', 'U03LK4ZPZ4J', 'U03LMGSGBQC', 'U03LMGX6W1J', 'U03LMGXDFB6', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQFU5SM', 'U03M8T51VUY']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'International student cohort ', 'creator': 'U03LCGSATRU', 'last_set': 1660939727}"
C040A6FLQUV,christine,1661890031,U022RAB8Z0C,False,False,"['U015X3X6879', 'U016AEMQBNH', 'U0171LXH940', 'U022G387QE9', 'U022G38TVBP', 'U022G39K87P', 'U022KBV79MH', 'U022RACMF9S', 'U023GGYV37G', 'U023PGS313M', 'U025VQHBG2K', 'U026AGC0FDY', 'U026ANC3WH1', 'U0270795M40', 'U03AVEWPUQN', 'U03L4GLKLTZ', 'U03L4GN325D', 'U03L4GP8ZMM', 'U03L4GPCL5V', 'U03L4GQK4KZ', 'U03L4GSNM7Z', 'U03L4GT3B55', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03L57R4HN3', 'U03LCGL1GK0', 'U03LCGM9XML', 'U03LCGQ9L6S', 'U03LCGQCM2S', 'U03LCGQP0LW', 'U03LCGSATRU', 'U03LG75NYSZ', 'U03LG763EKF', 'U03LG776WFP', 'U03LG779KGD', 'U03LG78FBEZ', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7C9P8V', 'U03LG7DG3TP', 'U03LG7DNSUV', 'U03LGTR0KV3', 'U03LK385119', 'U03LK39EPB5', 'U03LK39LQ2F', 'U03LK39PKRR', 'U03LK3AD1V1', 'U03LK3D5N2X', 'U03LK3EKMNF', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK4YJGQJ', 'U03LK4ZPZ4J', 'U03LK5045V0', 'U03LK5295DY', 'U03LK52CR7U', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK551XFU', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LKPR602X', 'U03LKPR8N75', 'U03LKPRD403', 'U03LMGSGBQC', 'U03LMGTRFN0', 'U03LMGV8Y12', 'U03LMGX6W1J', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LN7VEH2Q', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFQS3B', 'U03LXQFU5SM', 'U03LXQH03LZ', 'U03LXQH9QMP', 'U03LXQHD7T3', 'U03LXQLBGCR', 'U03LYFFN24R', 'U03LYFGDW8H', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03M8T6PC0G', 'U03M8T8358Q', 'U03M8T87HDE', 'U03M8T8B96C', 'U03M8T9G2GY', 'U03M8T9K6SU', 'U03M8TBLWTA', 'U03M8TCTA6L', 'U03M9J7V2RE', 'U03NPEEM6T0', 'U03NPEF1L78', 'U03NT59U8BF', 'U03NW11HA9H', 'U03NW11JH19', 'U03P8MY0DR7', 'U03PKR5881E', 'U03PKR5DAQY', 'U03PKR5GQUQ', 'U03QG4K7LUE', 'U03SRBYBAET', 'U03SRBYGAKZ', 'U03SZAWQBM4', 'U03TVL5E0M6', 'U03TVL5L37A', 'U03TVL5QZFA', 'U03UV6770V9', 'U04JNQ08QPM', 'U05A7HC8FF1', 'U05A7HCQPDM', 'U05A7HD4XE3', 'U05A7HE11LP', 'U05A7HE2M8X', 'U05A7HE5MTR', 'U05A7HE9NG7', 'U05A7HEBCDV', 'U05A7HEQV71', 'U05A7HF1DJB', 'U05A7HFLX63', 'U05AFDRFJ3Y', 'U05AFDRH8AJ', 'U05AFDSCK4N', 'U05AFDSJH70', 'U05AFDT9DQW', 'U05AFDTCW14', 'U05AFDTJEUW', 'U05AFDU25LN', 'U05AFDU878E', 'U05AK5FTUSZ', 'U05AK5GQJ5B', 'U05AK5HHLVB', 'U05AK5HTE77', 'U05AK5J04P7', 'U05AMVCFVU3', 'U05AMVCTLRZ', 'U05AMVCV3RR', 'U05AMVD19GT', 'U05AN0097RR', 'U05AN015NSX', 'U05AN01UD1R', 'U05AN02C0E7', 'U05AN3R7398', 'U05AN3RHCBC', 'U05AN3RPDFU', 'U05AN3SNYRY', 'U05AN3TCTSN', 'U05AQGH66G4', 'U05AQGJ30BE', 'U05AQGJMMT6', 'U05AQGJRCNQ', 'U05B0NF7Y57', 'U05B0NFJ1S5', 'U05B0NFQNHX', 'U05B0NFT057', 'U05B0NGPZTK', 'U05B0NHD3LZ', 'U05B0NHGDG9', 'U05BBQCRFU0', 'U05BBQD8SKS', 'U05BBQDA9K2', 'U05BBQDBU3S', 'U05BBQDD9DW', 'U05BBQDP59N', 'U05BBQEGSL8', 'U05BBQEJNTA', 'U05BBQFD4V6', 'U05BBQFJ056', 'U05BBQG6MKJ', 'U05BBQG8FTJ', 'U05D1CFKBJT', 'U05D98WQKFG', 'U05D98WS6FQ', 'U05DD0QU5MK', 'U05DD0R0XHB', 'U05DD0R2J6R', 'U05DD0R44G5', 'U05DFQMUJTD', 'U05DFQNU4EP', 'U05DFU87M98', 'U05DJBLM29J', 'U05DJBMDG0L', 'U05DUHAKG8Z', 'U05DW80RSQM', 'U05E5KMHERE', 'U05E5KN7JPJ', 'U05GRT17A87', 'U05GRT1CQNB', 'U05GZPF8ZGW', 'U05GZPFBQ7Q', 'U05GZPFH7SA', 'U05GZPFK90W', 'U05GZPFLMPG', 'U05GZPFMAA2', 'U05H3FMA00M', 'U05H6A4184T', 'U05H6DGRMRQ', 'U05H8SL2HFE', 'U05HK2S6TLZ', 'U05HK2SC7SM', 'U05HK2SEC8H', 'U05HW4UU20Y', 'U05MZL07Q78', 'U05MZL0CBF0', 'U05MZL0DLVC', 'U05MZL0EKHU', 'U05P4AM7D44', 'U05PQ5BK2R2', 'U05QMDS4F1S']","[{'id': '1662048772.989799', 'type': 'C', 'created': 1662048778, 'user': 'U022RAB8Z0C', 'owner': 'U022RAB8Z0C'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Program Announcements', 'creator': 'U022RAB8Z0C', 'last_set': 1661890032}"
C0433QH7AA3,investment-banking,1663868307,U022G353CDT,False,False,"['U022KBV79MH', 'U023GGYV37G', 'U026AGC0FDY', 'U03LK3EKMNF', 'U03LMGS73J8', 'U03LMGV8Y12', 'U03LXQHD7T3', 'U03LYFFN24R', 'U03M8T51VUY', 'U03M9J7V2RE', 'U03SRBYBAET', 'U03SZAWQBM4', 'U03TVL5QZFA', 'U03UV6770V9', 'U05AFDSJH70', 'U05AFDU878E', 'U05AK5HHLVB', 'U05B0NF7Y57', 'U05B0NFQNHX', 'U05BBQFD4V6', 'U05DD0R0XHB', 'U05DFQNU4EP', 'U05GRT17A87', 'U05GZPFBQ7Q']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C04998TE44E,team-formerly-known-as-the-rats,1667532128,U03LCGM9XML,False,False,"['U03LCGM9XML', 'U03LGTR0KV3', 'U03LK551XFU', 'U03LMGTRFN0']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Long live the rat cabinet', 'creator': 'U03LGTR0KV3', 'last_set': 1667532207}"
C0499MYJVPZ,adam-smith-society,1667782717,U022K5HGX6W,False,False,"['U0171LXH940', 'U023GGYV37G', 'U03LG776WFP', 'U03LG7BV35K', 'U03LG7DNSUV', 'U03LK39LQ2F', 'U03LK39PKRR', 'U03LK3EKMNF', 'U03LK4YF3A6', 'U03LMGV8Y12', 'U03LXQCEVKK', 'U03LXQCM22D', 'U03M8T51VUY', 'U03M8T8358Q', 'U03M8T87HDE', 'U03NW11JH19', 'U03PKR5881E', 'U03TVL5QZFA', 'U05A7HD4XE3', 'U05AFDSJH70', 'U05AK5HHLVB', 'U05AK5HTE77', 'U05AN0097RR', 'U05AN02C0E7', 'U05B0NF7Y57', 'U05B0NFJ1S5', 'U05BBQEJNTA', 'U05GZPFH7SA', 'U05HK2SEC8H']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C04G04YAU7N,vcic-2023,1671497428,U022CBZP406,False,False,"['U03LMGYLSR2', 'U05A7HEBCDV', 'U05MZL0CBF0']","[{'id': '1675299561.115829', 'type': 'C', 'created': 1675299569, 'user': 'U022XPPLHED', 'owner': 'U03LMGYLSR2'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Regional &amp; National VCIC Competition Team', 'creator': 'U022CBZP406', 'last_set': 1671497429}"
C04LMRJHQE9,vcic-with-first-years-2023,1674757825,U029RUTHCDQ,False,False,"['U03LG7BV35K', 'U03LMGYLSR2', 'U03M9J7V2RE', 'U05A7HEBCDV']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': ""VCIC '23 with first years' help"", 'creator': 'U029RUTHCDQ', 'last_set': 1674757826}"
C04M3LFR5HS,lets_mess_with_texas,1675024055,U03LCGM9XML,False,False,"['U023PGS313M', 'U03L4GQK4KZ', 'U03L4GSNM7Z', 'U03L4GT3B55', 'U03LCGQ9L6S', 'U03LMGSGBQC', 'U03LXQE14NM', 'U03LXQH03LZ', 'U03LXQH9QMP', 'U03M8T6PC0G', 'U03M8T9K6SU', 'U03NW11JH19', 'U03PKR5GQUQ', 'U03SRBYBAET']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C04PUCRNEP3,2023-internships-rescue-brigade,1676349690,U03M8T51VUY,False,False,"['U022KBV79MH', 'U03LK4ZPZ4J', 'U03LMGXDFB6', 'U03M8T51VUY']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Para ayudarnos en info que sepamos y comaprtir', 'creator': 'U03M8T51VUY', 'last_set': 1676349690}"
C04RJRA51HA,scubacrew,1677520155,U03NW11JH19,False,False,"['U03FLL6PB99', 'U03LK4YF3A6']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'getting scuba certified for cheap is fun', 'creator': 'U03NW11JH19', 'last_set': 1677520156}"
C04U547UUDQ,sca-leadership,1678907812,U03NW11JH19,False,False,"['U03LCGQCM2S', 'U03LGTR0KV3', 'U03LK3EKMNF', 'U03NW11JH19', 'U03PKR5881E', 'U03UV6770V9']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C04V5TUNFR7,savage-scholars2024,1679331099,U0224CBQFUP,False,False,"['U023PGS313M', 'U03L4GLKLTZ', 'U03L4GN325D', 'U03LCGQP0LW', 'U03LG779KGD', 'U03LG7C9P8V', 'U03LG7DG3TP', 'U03LK385119', 'U03LK39EPB5', 'U03LK39LQ2F', 'U03LK4ZPZ4J', 'U03LK533VR8', 'U03LK551XFU', 'U03LKPR8N75', 'U03LMGTRFN0', 'U03LMGX6W1J', 'U03LMGXA3FW', 'U03LN7VEH2Q', 'U03LXQCJA81', 'U03LXQFQS3B', 'U03M8T9K6SU', 'U03NW11JH19']","[{'id': '1695404410.143539', 'type': 'C', 'created': 1695759287, 'user': 'U03LG779KGD', 'owner': 'U03LN7VEH2Q'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C050N42E9MX,pro-sems,1679759354,U03LCGQP0LW,False,False,"['U0171LXH940', 'U03L4GLKLTZ', 'U03L4GN325D', 'U03L4GP8ZMM', 'U03L4GPCL5V', 'U03L4GSNM7Z', 'U03L4GT3B55', 'U03L57R4HN3', 'U03LCGM9XML', 'U03LCGQP0LW', 'U03LG763EKF', 'U03LG776WFP', 'U03LG779KGD', 'U03LG78FBEZ', 'U03LG7BV35K', 'U03LG7C9P8V', 'U03LG7DG3TP', 'U03LGTR0KV3', 'U03LK385119', 'U03LK3AD1V1', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK4ZPZ4J', 'U03LK5295DY', 'U03LK52CR7U', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LMGS73J8', 'U03LMGSGBQC', 'U03LMGV8Y12', 'U03LMGYLSR2', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFQS3B', 'U03LXQH9QMP', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03M8T8358Q', 'U03M8T9K6SU', 'U03M8TBLWTA', 'U03P8MY0DR7', 'U03PKR5881E', 'U03PKR5GQUQ', 'U03SRBYBAET', 'U03SZAWQBM4', 'U03TVL5E0M6', 'U03TVL5L37A', 'U03TVL5QZFA', 'U04JNQ08QPM', 'U05A7HC8FF1', 'U05A7HCQPDM', 'U05A7HD4XE3', 'U05A7HE11LP', 'U05A7HE5MTR', 'U05A7HE9NG7', 'U05A7HEBCDV', 'U05A7HEQV71', 'U05A7HF1DJB', 'U05AFDRFJ3Y', 'U05AFDRH8AJ', 'U05AFDS264E', 'U05AFDSCK4N', 'U05AFDSJH70', 'U05AFDT9DQW', 'U05AFDTJEUW', 'U05AFDU878E', 'U05AK5FTUSZ', 'U05AK5GQJ5B', 'U05AK5HHLVB', 'U05AK5J04P7', 'U05AMVCTLRZ', 'U05AMVCV3RR', 'U05AMVD19GT', 'U05AN0097RR', 'U05AN015NSX', 'U05AN01UD1R', 'U05AN02C0E7', 'U05AN3R7398', 'U05AN3RHCBC', 'U05AN3TCTSN', 'U05AQGJ30BE', 'U05AQGJMMT6', 'U05AQGJRCNQ', 'U05B0NF7Y57', 'U05B0NFJ1S5', 'U05B0NFT057', 'U05B0NGPZTK', 'U05B0NHD3LZ', 'U05B0NHGDG9', 'U05BBQCRFU0', 'U05BBQD8SKS', 'U05BBQDA9K2', 'U05BBQDBU3S', 'U05BBQDP59N', 'U05BBQEGSL8', 'U05BBQEJNTA', 'U05BBQFD4V6', 'U05BBQFJ056', 'U05BBQG6MKJ', 'U05BBQG8FTJ', 'U05BQNKAUSX', 'U05D1CFKBJT', 'U05D98WQKFG', 'U05D98WS6FQ', 'U05DD0QU5MK', 'U05DD0R0XHB', 'U05DD0R2J6R', 'U05DD0R44G5', 'U05DFQNU4EP', 'U05DFU87M98', 'U05DUHAKG8Z', 'U05DW80RSQM', 'U05E5KMHERE', 'U05GZPF8ZGW', 'U05GZPFBQ7Q', 'U05GZPFH7SA', 'U05GZPFK90W', 'U05GZPFMAA2', 'U05H6DGRMRQ', 'U05H8SL2HFE', 'U05HK2S6TLZ', 'U05HK2SC7SM', 'U05HK2SEC8H', 'U05HW4UU20Y', 'U05MZL0CBF0', 'U05MZL0DLVC', 'U05MZL0EKHU', 'U05PQ5BK2R2', 'U05RSF4NN49', 'U05S2RNN0RW']","[{'id': '1693480211.577229', 'type': 'C', 'created': 1693537763, 'user': 'U03LCGQP0LW', 'owner': 'U03LCGM9XML'}, {'id': '1693841414.498909', 'type': 'C', 'created': 1693841429, 'user': 'U03LG7C9P8V', 'owner': 'U03LG7C9P8V'}]","{'value': 'Professional Seminar Info', 'creator': 'U03LCGQP0LW', 'last_set': 1693402401}","{'value': 'Communication for all track pro-sems in one combined channel.\n\nGoal is to encourage pro-sem attendance across all tracks.', 'creator': 'U03LCGQP0LW', 'last_set': 1693402433}"
C052EB8AQRX,2024-cruise,1680747231,U03LXQE14NM,False,False,"['U03L4GLKLTZ', 'U03L4GQK4KZ', 'U03L4GSNM7Z', 'U03L4GT3B55', 'U03L4GUGBF1', 'U03L4HB0BM5', 'U03L57R4HN3', 'U03LCGM9XML', 'U03LCGQ9L6S', 'U03LCGQCM2S', 'U03LCGQP0LW', 'U03LG75NYSZ', 'U03LG776WFP', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7DG3TP', 'U03LG7DNSUV', 'U03LK385119', 'U03LK39EPB5', 'U03LK39LQ2F', 'U03LK39PKRR', 'U03LK3D5N2X', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK4YJGQJ', 'U03LK5045V0', 'U03LK5295DY', 'U03LK533VR8', 'U03LK551XFU', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LKPR602X', 'U03LKPR8N75', 'U03LKPRD403', 'U03LMGSGBQC', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LN7VEH2Q', 'U03LXQBTQJV', 'U03LXQCEVKK', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03LXQFQS3B', 'U03LXQH03LZ', 'U03LXQH9QMP', 'U03LXQHD7T3', 'U03LXQLBGCR', 'U03LYFFN24R', 'U03M8T6PC0G', 'U03M8T8358Q', 'U03M8T87HDE', 'U03M8T9K6SU', 'U03NW11HA9H', 'U03NW11JH19', 'U03P8MY0DR7', 'U03PKR5881E', 'U03PKR5DAQY', 'U03PKR5GQUQ', 'U03QG4K7LUE', 'U03SRBYGAKZ', 'U03TVL5QZFA']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Bid your MBA experience farewell by setting sail into a beautiful ocean sunset!  On your way to the big leagues of corporate America, take a tropical detour through paradise with your closest BYU MBA friends! #dobeing', 'creator': 'U03LXQE14NM', 'last_set': 1680755078}"
C05ALCU697Y,2025marketers,1685738727,U03L57R4HN3,False,False,"['U03L57R4HN3', 'U03LCGM9XML', 'U03LG763EKF', 'U03LK3D5N2X', 'U03LK4YF3A6', 'U03LK56EXJN', 'U03LXQCJA81', 'U03LXQCM22D', 'U03LXQE14NM', 'U03M8T6EJ8G', 'U03M8T87HDE', 'U03PKR5DAQY', 'U03TVL5E0M6', 'U05A7HC8FF1', 'U05A7HCQPDM', 'U05A7HE11LP', 'U05A7HEBCDV', 'U05A7HEQV71', 'U05A7HF1DJB', 'U05AFDRH8AJ', 'U05AFDTCW14', 'U05AFDTJEUW', 'U05AMVD19GT', 'U05AN0097RR', 'U05AN01UD1R', 'U05AN02C0E7', 'U05AN3R7398', 'U05AN3SNYRY', 'U05AQGJMMT6', 'U05AQGJRCNQ', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05BBQEGSL8', 'U05BBQG6MKJ', 'U05BQNKAUSX', 'U05DFQMUJTD', 'U05DJBLM29J', 'U05GRT1CQNB', 'U05GZPF8ZGW', 'U05H6DGRMRQ', 'U05HK2S6TLZ', 'U05HK2SC7SM', 'U05MZL0DLVC', 'U05MZL0EKHU']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
C05AXDA0AUU,hr2025,1685824706,U05AN015NSX,False,False,"['U03LK39PKRR', 'U03LK52VCQ2', 'U03M8TCTA6L', 'U03TVL5E0M6', 'U04JNQ08QPM', 'U05A7HE2M8X', 'U05A7HFLX63', 'U05AK5J04P7', 'U05AN015NSX', 'U05AN3RPDFU', 'U05B0NFT057', 'U05BBQDBU3S', 'U05BBQDD9DW', 'U05BBQDP59N', 'U05BBQFJ056', 'U05D1CFKBJT', 'U05GZPF8ZGW', 'U05H8SL2HFE', 'U05HW4UU20Y', 'U05LH2ELNE7', 'U05MZL07Q78']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': 'Channel for members of the Strategic Human Resources (SHR) track in the class of 2025. For HR recruiting resources, a channel was created in 2019: <#CP1DCKR9T|hr_recruiting>', 'creator': 'U05AN015NSX', 'last_set': 1685825092}"
C05D1RD4PUN,course-catalog,1687217722,U03LK533VR8,False,False,"['U0171LYGQ2U', 'U03L4GP8ZMM', 'U03L4GQK4KZ', 'U03L4GT3B55', 'U03L4GUGBF1', 'U03LCGQ9L6S', 'U03LCGQP0LW', 'U03LG75NYSZ', 'U03LG763EKF', 'U03LG7BV35K', 'U03LG7C5QAH', 'U03LG7C9P8V', 'U03LK39EPB5', 'U03LK39LQ2F', 'U03LK39PKRR', 'U03LK3AD1V1', 'U03LK3D5N2X', 'U03LK4YBK7C', 'U03LK4YF3A6', 'U03LK4ZPZ4J', 'U03LK5295DY', 'U03LK52CR7U', 'U03LK52VCQ2', 'U03LK533VR8', 'U03LK56AUHG', 'U03LK56EXJN', 'U03LKPRD403', 'U03LMGSGBQC', 'U03LMGXA3FW', 'U03LMGXDFB6', 'U03LMGYLSR2', 'U03LN7VEH2Q', 'U03LXQCEVKK', 'U03LYFFN24R', 'U03M8T51VUY', 'U03M8T8B96C', 'U03M8T9K6SU', 'U03M8TCTA6L', 'U03P8MY0DR7', 'U03PKR5881E', 'U03PKR5DAQY', 'U03SRBYBAET', 'U03SZAWQBM4', 'U03TVL5E0M6', 'U03TVL5L37A', 'U03TVL5QZFA', 'U03UV6770V9', 'U05A7HD4XE3', 'U05A7HE11LP', 'U05A7HE5MTR', 'U05AFDRH8AJ', 'U05AFDSCK4N', 'U05AK5FTUSZ', 'U05AK5GQJ5B', 'U05AK5HTE77', 'U05AMVCTLRZ', 'U05AN0097RR', 'U05AN015NSX', 'U05AN01UD1R', 'U05AN02C0E7', 'U05AN3RHCBC', 'U05B0NFJ1S5', 'U05B0NFT057', 'U05B0NHGDG9', 'U05BBQCRFU0', 'U05BBQDP59N', 'U05BBQFD4V6', 'U05BBQFJ056', 'U05BBQG8FTJ', 'U05D98WS6FQ', 'U05DD0R2J6R', 'U05DD0R44G5', 'U05DFU87M98', 'U05GRT1CQNB', 'U05GZPFMAA2', 'U05H8SL2HFE', 'U05HK2S6TLZ', 'U05HK2SC7SM', 'U05MZL0EKHU', 'U05RSF4NN49']","[{'id': '1687218955.835699', 'type': 'C', 'created': 1687538675, 'user': 'U03LK533VR8', 'owner': 'U03LK533VR8'}]","{'value': '', 'creator': '', 'last_set': 0}","{'value': ""A place for all those class reviews: the GOATs, the overrated, and all the other courses/professors in between.\n\nMBA classes, SWELL classes, undergrad classes. It's all fair game!"", 'creator': 'U03LK533VR8', 'last_set': 1687218195}"
C05EHFFKZ28,internationals2025,1687873998,U03LMGSGBQC,False,False,"['U03LG763EKF', 'U03LMGS73J8', 'U03LMGSGBQC', 'U03LMGXDFB6', 'U03M8T51VUY', 'U03M8T6EJ8G', 'U03PKR5881E', 'U03TVL5E0M6', 'U05A7HCQPDM', 'U05A7HD4XE3', 'U05A7HF1DJB', 'U05AFDRFJ3Y', 'U05AFDT9DQW', 'U05AFDTCW14', 'U05AFDU878E', 'U05AK5FTUSZ', 'U05AK5J04P7', 'U05AN01UD1R', 'U05AN02C0E7', 'U05AN3R7398', 'U05AN3TCTSN', 'U05AQGJ30BE', 'U05AQGJMMT6', 'U05AQGJRCNQ', 'U05B0NFQNHX', 'U05B0NHGDG9', 'U05BBQD8SKS', 'U05BBQEGSL8', 'U05BBQFD4V6', 'U05D98WQKFG', 'U05DW80RSQM', 'U05GZPF8ZGW']",,"{'value': '', 'creator': '', 'last_set': 0}","{'value': '', 'creator': '', 'last_set': 0}"
